StudentID,CourseID,Name,StudyOrNot,Semester,Group
5,31,Quản lý dự án CNTT ,0,6,1
5,32,Nhập môn dữ liệu lớn ,0,6,1
5,33,Tiếp thị điện tử ,0,6,1
5,34,Tương tác người máy ,1,6,1
5,35,Khai thác dữ liệu và ứng dụng ,0,6,2
5,36,Lập trình phân tán với công nghệ .NET ,0,6,2
5,37,Lập trình phân tán với công nghệ Java ,1,6,2
5,38,Những môn chính học kỳ 7,1,7,0
5,39,Tâm lí học đại cương,0,7,1
5,40,Cơ sở văn hóa Việt Nam,0,7,1
5,41,Xã hội học,0,7,1
5,42,Tiếng Việt thực hành,1,7,1
5,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,1
5,44,Hội họa,0,7,1
5,45,Những môn chính học kỳ 8,1,8,0
5,46,Đồ họa máy tính ,0,8,1
5,47,Đảm bảo chất lượng và Kiểm ,0,8,1
5,48,Công nghệ IoT hiện đại ,0,8,1
5,49,Xử lý ngôn ngữ tự nhiên ,1,8,2
5,50,Công nghệ phần mềm ,0,8,2
5,51,Ngôn ngữ lập trình ,0,8,2
5,52,Phân tích và quản lý yêu cầu ,0,8,2
5,53,Những môn chính học kỳ 9,1,9,0
6,1,Những môn chính học kỳ 1,1,1,0
6,2,Những môn chính học kỳ 2,1,2,0
6,3,Logic học,0,2,1
6,4,Phương pháp tính,0,2,1
6,5,Vật lý đại cương,0,2,1
6,6,Toán ứng dụng,1,2,1
6,7,Hàm phức và phép biến đổi Laplace,0,2,1
6,8,Những môn chính học kỳ 3,1,3,0
6,9,Kỹ năng xây dựng kế hoạch ,0,3,1
6,10,Quản trị học,0,3,1
6,11,Quản trị doanh nghiệp,0,3,1
6,12,Kế toán cơ bản,0,3,1
6,13,Môi trường và con người ,0,3,1
6,14,Giao tiếp kinh doanh,0,3,1
6,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
6,16,Những môn chính học kỳ 4,1,4,0
6,17,Tính toán số & Matlab ,0,4,1
6,18,Ngôn ngữ Python ,1,4,1
6,19,Ngôn ngữ R ,0,4,1
6,20,Lập trình hướng đối tượng ,1,4,2
6,21,Lập trình phân tích dữ liệu 1 ,0,4,2
6,22,Kỹ thuật điện tử ,0,4,2
6,23,Những môn chính học kỳ 5,1,5,0
6,24,Lập trình hướng sự kiện với công nghệ .NET ,0,5,1
6,25,Lập trình hướng sự kiện với công nghệ Java ,1,5,1
6,26,Lập trình hướng GUI với Qt FrameWork ,0,5,1
6,27,Automat & ngôn ngữ hình thức ,1,5,2
6,28,Lập trình phân tích dữ liệu 2 ,0,5,2
6,29,Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,0,5,2
6,30,Những môn chính học kỳ 6,1,6,0
6,31,Quản lý dự án CNTT ,0,6,1
6,32,Nhập môn dữ liệu lớn ,1,6,1
6,33,Tiếp thị điện tử ,0,6,1
6,34,Tương tác người máy ,0,6,1
6,35,Khai thác dữ liệu và ứng dụng ,0,6,2
6,36,Lập trình phân tán với công nghệ .NET ,0,6,2
6,37,Lập trình phân tán với công nghệ Java ,1,6,2
6,38,Những môn chính học kỳ 7,1,7,0
6,39,Tâm lí học đại cương,1,7,1
6,40,Cơ sở văn hóa Việt Nam,0,7,1
6,41,Xã hội học,0,7,1
6,42,Tiếng Việt thực hành,0,7,1
6,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,1
6,44,Hội họa,0,7,1
6,45,Những môn chính học kỳ 8,1,8,0
6,46,Đồ họa máy tính ,0,8,1
6,47,Đảm bảo chất lượng và Kiểm ,0,8,1
6,48,Công nghệ IoT hiện đại ,0,8,1
6,49,Xử lý ngôn ngữ tự nhiên ,1,8,2
6,50,Công nghệ phần mềm ,0,8,2
6,51,Ngôn ngữ lập trình ,0,8,2
6,52,Phân tích và quản lý yêu cầu ,0,8,2
6,53,Những môn chính học kỳ 9,1,9,0
7,1,Những môn chính học kỳ 1,1,1,0
7,2,Những môn chính học kỳ 2,1,2,0
7,3,Logic học,0,2,1
7,4,Phương pháp tính,1,2,1
7,5,Vật lý đại cương,0,2,1
7,6,Toán ứng dụng,0,2,1
7,7,Hàm phức và phép biến đổi Laplace,0,2,1
7,8,Những môn chính học kỳ 3,1,3,0
7,9,Kỹ năng xây dựng kế hoạch ,1,3,1
7,10,Quản trị học,0,3,1
7,11,Quản trị doanh nghiệp,0,3,1
7,12,Kế toán cơ bản,0,3,1
7,13,Môi trường và con người ,0,3,1
7,14,Giao tiếp kinh doanh,0,3,1
7,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
7,16,Những môn chính học kỳ 4,1,4,0
7,17,Tính toán số & Matlab ,0,4,1
7,18,Ngôn ngữ Python ,1,4,1
7,19,Ngôn ngữ R ,0,4,1
7,20,Lập trình hướng đối tượng ,1,4,2
7,21,Lập trình phân tích dữ liệu 1 ,0,4,2
7,22,Kỹ thuật điện tử ,0,4,2
7,23,Những môn chính học kỳ 5,1,5,0
7,24,Lập trình hướng sự kiện với công nghệ .NET ,0,5,1
7,25,Lập trình hướng sự kiện với công nghệ Java ,1,5,1
7,26,Lập trình hướng GUI với Qt FrameWork ,0,5,1
7,27,Automat & ngôn ngữ hình thức ,1,5,2
7,28,Lập trình phân tích dữ liệu 2 ,0,5,2
7,29,Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,0,5,2
7,30,Những môn chính học kỳ 6,1,6,0
7,31,Quản lý dự án CNTT ,0,6,1
7,32,Nhập môn dữ liệu lớn ,1,6,1
7,33,Tiếp thị điện tử ,0,6,1
7,34,Tương tác người máy ,0,6,1
7,35,Khai thác dữ liệu và ứng dụng ,0,6,2
7,36,Lập trình phân tán với công nghệ .NET ,0,6,2
7,37,Lập trình phân tán với công nghệ Java ,1,6,2
7,38,Những môn chính học kỳ 7,1,7,0
7,39,Tâm lí học đại cương,1,7,1
7,40,Cơ sở văn hóa Việt Nam,0,7,1
7,41,Xã hội học,0,7,1
7,42,Tiếng Việt thực hành,0,7,1
7,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,1
7,44,Hội họa,0,7,1
7,45,Những môn chính học kỳ 8,1,8,0
7,46,Đồ họa máy tính ,0,8,1
7,47,Đảm bảo chất lượng và Kiểm ,0,8,1
7,48,Công nghệ IoT hiện đại ,0,8,1
7,49,Xử lý ngôn ngữ tự nhiên ,0,8,2
7,50,Công nghệ phần mềm ,0,8,2
7,51,Ngôn ngữ lập trình ,0,8,2
7,52,Phân tích và quản lý yêu cầu ,1,8,2
7,53,Những môn chính học kỳ 9,1,9,0
8,1,Những môn chính học kỳ 1,1,1,0
8,2,Những môn chính học kỳ 2,1,2,0
8,3,Logic học,0,2,1
8,4,Phương pháp tính,1,2,1
8,5,Vật lý đại cương,0,2,1
8,6,Toán ứng dụng,0,2,1
8,7,Hàm phức và phép biến đổi Laplace,0,2,1
