StudentID,CourseID,Name,StudyOrNot,Semester,Group
6,26,Thương mại điện tử,0,5,2
6,27,Những môn chính học kỳ 6,1,6,0
6,28,Điện toán đám mây,1,6,1
6,29,Kiến trúc lưu trữ phân tán,0,6,1
6,30,Điện toán cụm,0,6,1
6,31,Lý thuyết đồ thị,1,6,2
6,32,Ngôn ngữ lập trình,0,6,2
6,33,Phân tích và quản lý yêu cầu,0,6,2
6,34,Những môn chính học kỳ 7,1,7,0
6,35,Truyền số liệu,0,7,1
6,36,Quản trị dịch vụ mạng,0,7,1
6,37,Kịch bản tích hợp nâng cao,0,7,1
6,38,Mạng không dây,0,7,2
6,39,Trí tuệ nhân tạo,0,7,2
6,40,Quản trị dự án hệ thống thông tin,0,7,2
6,41,Tâm lí học đại cương,0,7,3
6,42,Cơ sở văn hóa Việt Nam,0,7,3
6,43,Xã hội học,0,7,3
6,44,Tiếng Việt thực hành,1,7,3
6,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
6,46,Hội họa,0,7,3
6,47,Những môn chính học kỳ 8,1,8,0
6,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
6,49,Lập trình phân tích dữ liệu 1,0,8,1
6,50,Automat và ngôn ngữ hình thức,0,8,1
6,51,Những môn chính học kỳ 9,1,9,0
7,1,Những môn chính học kỳ 1,1,1,0
7,2,Những môn chính học kỳ 2,1,2,0
7,3,Logic học,1,2,1
7,4,Phương pháp tính,0,2,1
7,5,Vật lý đại cương,0,2,1
7,6,Toán ứng dụng,0,2,1
7,7,Hàm phức và phép biến đổi Laplace,0,2,1
7,8,Những môn chính học kỳ 3,1,3,0
7,9,Lập trình trong CNTT với Python,0,3,1
7,10,Lập trình IoT với Python,0,3,1
7,11,Lập trình trong CNTT với Java,0,3,1
7,12,Những môn chính học kỳ 4,1,4,0
7,13,Kỹ năng xây dựng kế hoạch ,0,4,1
7,14,Quản trị học,0,4,1
7,15,Quản trị doanh nghiệp,0,4,1
7,16,Kế toán cơ bản,0,4,1
7,17,Môi trường và con người ,1,4,1
7,18,Giao tiếp kinh doanh,0,4,1
7,19,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,4,1
7,20,Những môn chính học kỳ 5,1,5,0
7,21,Kiến trúc và cài đặt hệ CSDL,0,5,1
7,22,Cơ sở dữ liệu phân tán,0,5,1
7,23,Hệ quản trị cơ sở dữ liệu,1,5,1
7,24,Công cụ Web và Website hướng dữ liệu,0,5,2
7,25,Phát triển ứng dụng Web,0,5,2
7,26,Thương mại điện tử,0,5,2
7,27,Những môn chính học kỳ 6,1,6,0
7,28,Điện toán đám mây,1,6,1
7,29,Kiến trúc lưu trữ phân tán,0,6,1
7,30,Điện toán cụm,0,6,1
7,31,Lý thuyết đồ thị,1,6,2
7,32,Ngôn ngữ lập trình,0,6,2
7,33,Phân tích và quản lý yêu cầu,0,6,2
7,34,Những môn chính học kỳ 7,1,7,0
7,35,Truyền số liệu,0,7,1
7,36,Quản trị dịch vụ mạng,0,7,1
7,37,Kịch bản tích hợp nâng cao,0,7,1
7,38,Mạng không dây,0,7,2
7,39,Trí tuệ nhân tạo,0,7,2
7,40,Quản trị dự án hệ thống thông tin,0,7,2
7,41,Tâm lí học đại cương,1,7,3
7,42,Cơ sở văn hóa Việt Nam,0,7,3
7,43,Xã hội học,0,7,3
7,44,Tiếng Việt thực hành,0,7,3
7,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
7,46,Hội họa,0,7,3
7,47,Những môn chính học kỳ 8,1,8,0
7,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
7,49,Lập trình phân tích dữ liệu 1,0,8,1
7,50,Automat và ngôn ngữ hình thức,0,8,1
7,51,Những môn chính học kỳ 9,1,9,0
8,1,Những môn chính học kỳ 1,1,1,0
8,2,Những môn chính học kỳ 2,1,2,0
8,3,Logic học,1,2,1
8,4,Phương pháp tính,0,2,1
8,5,Vật lý đại cương,0,2,1
8,6,Toán ứng dụng,0,2,1
8,7,Hàm phức và phép biến đổi Laplace,0,2,1
8,8,Những môn chính học kỳ 3,1,3,0
8,9,Lập trình trong CNTT với Python,0,3,1
8,10,Lập trình IoT với Python,0,3,1
8,11,Lập trình trong CNTT với Java,1,3,1
8,12,Những môn chính học kỳ 4,1,4,0
8,13,Kỹ năng xây dựng kế hoạch ,0,4,1
8,14,Quản trị học,0,4,1
8,15,Quản trị doanh nghiệp,1,4,1
8,16,Kế toán cơ bản,0,4,1
8,17,Môi trường và con người ,0,4,1
8,18,Giao tiếp kinh doanh,0,4,1
