StudentID,CourseID,Name,StudyOrNot,Semester,Group
10,24,Giao dịch định lượng,0,5,1
10,25,Phân tích định lượng,0,5,1
10,26,Nguyên lý mô hình hóa định lượng,1,5,1
10,27,Những môn chính học kỳ 6,1,6,0
10,28,Lập trình phân tích dữ liệu 2,1,6,1
10,29,Trực quan hóa dữ liệu,0,6,1
10,30,Tương tác người máy,0,6,1
10,31,Kế toán tài chính,0,6,2
10,32,Tiếp thị điện tử ,0,6,2
10,33,Hành vi tổ chức ,0,6,2
10,34,Những môn chính học kỳ 7,1,7,0
10,35,Quản trị bán hàng,0,7,1
10,36,Nguyên lý quản trị tài chính ,0,7,1
10,37,Kế toán quản trị ,0,7,1
10,38,Các hệ thống thông minh doanh nghiệp,0,7,2
10,39,Khai thác dữ liệu và ứng dụng,0,7,2
10,40,Cơ sở dữ liệu nâng cao,1,7,2
10,41,Những môn chính học kỳ 8,1,8,0
10,42,Nhập môn dữ liệu lớn ,1,8,1
10,43,Nguyên lý các hệ cơ sở dữ liệu,0,8,1
10,44,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,8,1
10,45,Quản lý quy trình nghiệp vụ ,0,8,2
10,46,Quản trị nguồn nhân lực ,0,8,2
10,47,Kiểm toán cơ bản,0,8,2
10,48,Những môn chính học kỳ 9,1,9,0
53,1,Những môn chính học kỳ 1,1,1,0
53,2,Những môn chính học kỳ 2,1,2,0
53,3,Logic học,1,2,1
53,4,Phương pháp tính,0,2,1
53,5,Vật lý đại cương,0,2,1
53,6,Toán ứng dụng,0,2,1
53,7,Hàm phức và phép biến đổi Laplace,0,2,1
53,8,Những môn chính học kỳ 3,1,3,0
53,9,Kỹ năng xây dựng kế hoạch ,0,3,1
53,10,Quản trị học,0,3,1
53,11,Quản trị doanh nghiệp,0,3,1
53,12,Kế toán cơ bản,0,3,1
53,13,Môi trường và con người ,0,3,1
53,14,Giao tiếp kinh doanh,0,3,1
53,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
53,16,Những môn chính học kỳ 4,1,4,0
53,17,Tâm lí học đại cương,0,4,1
53,18,Cơ sở văn hóa Việt Nam,0,4,1
53,19,Xã hội học,0,4,1
53,20,Tiếng Việt thực hành,0,4,1
53,21,Âm nhạc - Nhạc lý và Guitar căn bản,0,4,1
53,22,Hội họa,0,4,1
53,23,Những môn chính học kỳ 5,1,5,0
53,24,Giao dịch định lượng,0,5,1
53,25,Phân tích định lượng,0,5,1
53,26,Nguyên lý mô hình hóa định lượng,0,5,1
53,27,Những môn chính học kỳ 6,1,6,0
53,28,Lập trình phân tích dữ liệu 2,0,6,1
53,29,Trực quan hóa dữ liệu,0,6,1
53,30,Tương tác người máy,0,6,1
53,31,Kế toán tài chính,0,6,2
53,32,Tiếp thị điện tử ,0,6,2
53,33,Hành vi tổ chức ,0,6,2
53,34,Những môn chính học kỳ 7,1,7,0
53,35,Quản trị bán hàng,0,7,1
53,36,Nguyên lý quản trị tài chính ,0,7,1
53,37,Kế toán quản trị ,0,7,1
53,38,Các hệ thống thông minh doanh nghiệp,0,7,2
53,39,Khai thác dữ liệu và ứng dụng,0,7,2
